LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,YEAR,MONTH,DAY,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
-2.304,113.986,325.8,1.4,1.2,2019,8,3,1440,Terra,MODIS,100,6.0NRT,294.1,35.5,N
-2.294,113.984,307.6,1.4,1.2,2019,8,3,1440,Terra,MODIS,72,6.0NRT,292.7,10.5,N
-2.287,113.883,304.3,1.4,1.2,2019,8,3,1440,Terra,MODIS,60,6.0NRT,292.7,7.4,N
-2.289,113.871,308.3,1.4,1.2,2019,8,3,1440,Terra,MODIS,74,6.0NRT,292.8,11.5,N
-2.243,114.124,311,1.3,1.1,2019,8,3,1440,Terra,MODIS,81,6.0NRT,292.6,13.8,N
-2.26,114.004,307.7,1.4,1.2,2019,8,3,1440,Terra,MODIS,72,6.0NRT,291.3,10.5,N
-2.246,114.119,305.2,1.3,1.1,2019,8,3,1440,Terra,MODIS,63,6.0NRT,292.3,8.2,N
-2.267,113.824,313.5,1.4,1.2,2019,8,3,1440,Terra,MODIS,87,6.0NRT,293,17.1,N
-2.255,113.835,307.1,1.4,1.2,2019,8,3,1440,Terra,MODIS,20,6.0NRT,292.7,9,N
-2.192,113.826,312.1,1.4,1.2,2019,8,3,1440,Terra,MODIS,79,6.0NRT,293.4,14.9,N
-2.185,113.831,303.4,1.4,1.2,2019,8,3,1440,Terra,MODIS,19,6.0NRT,292.8,6,N
-2.187,113.819,308.2,1.4,1.2,2019,8,3,1440,Terra,MODIS,66,6.0NRT,292.7,11,N
-2.149,113.864,330.8,1.4,1.2,2019,8,3,1440,Terra,MODIS,100,6.0NRT,294.4,45.1,N
-2.138,113.863,308.2,1.4,1.2,2019,8,3,1440,Terra,MODIS,49,6.0NRT,292.6,10.2,N
-2.104,114.031,303.6,1.3,1.2,2019,8,3,1440,Terra,MODIS,56,6.0NRT,292.5,7,N
-1.859,114.982,311,1.2,1.1,2019,8,3,1440,Terra,MODIS,81,6.0NRT,292.3,12,N
-1.775,114.698,302.6,1.2,1.1,2019,8,3,1440,Terra,MODIS,50,6.0NRT,292.4,4.6,N
-2.097,110.139,302.5,2.7,1.6,2019,8,3,1440,Terra,MODIS,49,6.0NRT,291.9,15.8,N
0.403,109.104,316,2.9,1.6,2019,8,3,1440,Terra,MODIS,92,6.0NRT,287.8,69.2,N
-2.873,115.26,304.1,1.3,1.1,2019,8,3,1735,Aqua,MODIS,59,6.0NRT,293.2,7,N
-2.95,112.885,307.6,2,1.4,2019,8,3,1735,Aqua,MODIS,72,6.0NRT,292.2,20.5,N
-2.953,112.879,302.9,2,1.4,2019,8,3,1735,Aqua,MODIS,46,6.0NRT,291.8,11.6,N
-2.956,112.897,303.5,2,1.4,2019,8,3,1735,Aqua,MODIS,55,6.0NRT,292,12.3,N
-2.142,113.862,301.5,1.7,1.3,2019,8,3,1735,Aqua,MODIS,42,6.0NRT,290.5,9.5,N
-2.144,113.877,308.9,1.7,1.3,2019,8,3,1735,Aqua,MODIS,76,6.0NRT,291.9,19.3,N
-2.184,113.824,302.3,1.7,1.3,2019,8,3,1735,Aqua,MODIS,40,6.0NRT,290.6,10.2,N
-2.183,113.834,303.7,1.7,1.3,2019,8,3,1735,Aqua,MODIS,20,6.0NRT,291.3,11.2,N
-2.267,113.838,304.9,1.7,1.3,2019,8,3,1735,Aqua,MODIS,40,6.0NRT,290.5,12.9,N
-2.289,113.99,303,1.7,1.3,2019,8,3,1735,Aqua,MODIS,23,6.0NRT,291.2,10.2,N
0.671,117.467,302.3,1.1,1.1,2019,8,3,1735,Aqua,MODIS,48,6.0NRT,290.9,5,N
-2.291,114.005,303.8,1.7,1.3,2019,8,3,1735,Aqua,MODIS,31,6.0NRT,291.9,11.5,N
-2.285,113.882,306.5,1.7,1.3,2019,8,3,1735,Aqua,MODIS,68,6.0NRT,291,15.8,N
-2.301,113.988,309.6,1.7,1.3,2019,8,3,1735,Aqua,MODIS,78,6.0NRT,290.6,19.3,N
-2.303,114.003,312.7,1.7,1.3,2019,8,3,1735,Aqua,MODIS,85,6.0NRT,291.9,24.3,N
-2.3,113.996,320,1.7,1.3,2019,8,3,1735,Aqua,MODIS,100,6.0NRT,292.8,36.9,N
-2.325,114.084,308.2,1.7,1.3,2019,8,3,1735,Aqua,MODIS,26,6.0NRT,291.5,15.1,N
0.677,117.464,302.3,1.1,1.1,2019,8,3,1735,Aqua,MODIS,48,6.0NRT,290.9,4.5,N
-1.557,110.069,334.1,1,1,2019,8,4,0300,Terra,MODIS,87,6.0NRT,300,28.3,D
-2.146,113.861,330.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,71,6.0NRT,295.2,30.7,D
-2.147,113.872,327.1,1.2,1.1,2019,8,4,0300,Terra,MODIS,53,6.0NRT,291.7,26.1,D
-2.149,113.866,332.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,58,6.0NRT,296.5,34,D
-1.675,110.366,318.7,1,1,2019,8,4,0300,Terra,MODIS,73,6.0NRT,298.1,10.2,D
-1.685,110.374,331.8,1,1,2019,8,4,0300,Terra,MODIS,85,6.0NRT,299.1,24.9,D
-2.193,113.827,325.2,1.2,1.1,2019,8,4,0300,Terra,MODIS,73,6.0NRT,296.6,19,D
-2.237,114.13,313,1.2,1.1,2019,8,4,0300,Terra,MODIS,57,6.0NRT,293.3,8.5,D
-2.247,114.129,314.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,62,6.0NRT,295.8,9.6,D
-2.258,113.844,322.2,1.2,1.1,2019,8,4,0300,Terra,MODIS,70,6.0NRT,298.4,14.9,D
-2.266,113.832,326.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,57,6.0NRT,301.7,21.2,D
-2.292,113.872,315,1.2,1.1,2019,8,4,0300,Terra,MODIS,34,6.0NRT,297.3,9.4,D
-2.293,113.883,319.7,1.2,1.1,2019,8,4,0300,Terra,MODIS,59,6.0NRT,297.9,14.9,D
-1.822,110.182,314.6,1,1,2019,8,4,0300,Terra,MODIS,65,6.0NRT,299.1,6.7,D
-2.551,114.736,324.3,1.4,1.2,2019,8,4,0300,Terra,MODIS,80,6.0NRT,293.9,23.3,D
-2.559,114.741,328,1.4,1.2,2019,8,4,0300,Terra,MODIS,75,6.0NRT,297,28.9,D
-2.57,114.739,319.7,1.4,1.2,2019,8,4,0300,Terra,MODIS,69,6.0NRT,297.5,16.7,D
-2.094,110.153,320.5,1,1,2019,8,4,0300,Terra,MODIS,74,6.0NRT,301.1,11.3,D
-2.721,112.834,321.1,1.1,1,2019,8,4,0300,Terra,MODIS,56,6.0NRT,298.3,12.8,D
-2.722,112.843,316.4,1.1,1,2019,8,4,0300,Terra,MODIS,34,6.0NRT,296.7,8.4,D
-2.833,112.865,314.6,1.1,1,2019,8,4,0300,Terra,MODIS,59,6.0NRT,293.4,9.3,D
-2.956,112.881,336.7,1.1,1,2019,8,4,0300,Terra,MODIS,89,6.0NRT,293.6,38.5,D
-3.283,115.008,312.8,1.5,1.2,2019,8,4,0300,Terra,MODIS,56,6.0NRT,296.2,7.8,D
-3.379,115.191,312.2,1.5,1.2,2019,8,4,0300,Terra,MODIS,61,6.0NRT,294.8,10.4,D
-3.381,115.204,314,1.5,1.2,2019,8,4,0300,Terra,MODIS,65,6.0NRT,297,13.8,D
-3.18,112.957,318.6,1.1,1,2019,8,4,0300,Terra,MODIS,74,6.0NRT,284.6,14.6,D
-3.214,112.368,320.8,1.1,1,2019,8,4,0300,Terra,MODIS,57,6.0NRT,294.4,14.7,D
-2.835,112.874,315,1.1,1,2019,8,4,0300,Terra,MODIS,62,6.0NRT,293.7,9.1,D
1.136,112.358,310.3,1,1,2019,8,4,0300,Terra,MODIS,53,6.0NRT,294.7,4,D
1.134,112.367,336.1,1,1,2019,8,4,0300,Terra,MODIS,88,6.0NRT,295.8,32,D
0.964,111.588,312.8,1,1,2019,8,4,0300,Terra,MODIS,58,6.0NRT,294.6,5.8,D
0.114,111.665,335.5,1,1,2019,8,4,0300,Terra,MODIS,88,6.0NRT,298.1,30,D
-0.165,109.302,321.2,1.2,1.1,2019,8,4,0300,Terra,MODIS,41,6.0NRT,299.7,10.7,D
-0.173,109.291,327.6,1.2,1.1,2019,8,4,0300,Terra,MODIS,59,6.0NRT,300.7,19.3,D
-0.191,109.413,324,1.1,1.1,2019,8,4,0300,Terra,MODIS,77,6.0NRT,299.4,15.8,D
-0.189,109.303,319.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,48,6.0NRT,300.5,9.4,D
-0.324,109.464,316.9,1.1,1.1,2019,8,4,0300,Terra,MODIS,69,6.0NRT,299.8,8,D
-0.446,109.201,332.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,85,6.0NRT,299.3,31,D
-0.45,109.205,330.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,84,6.0NRT,299.6,28.2,D
-1.67,114.372,312.5,1.3,1.1,2019,8,4,0300,Terra,MODIS,23,6.0NRT,296.3,8.9,D
-1.263,110.511,314.4,1,1,2019,8,4,0300,Terra,MODIS,67,6.0NRT,297.3,7,D
-1.494,110.075,315.7,1,1,2019,8,4,0300,Terra,MODIS,65,6.0NRT,300.1,7.1,D
-1.511,110.075,337.2,1,1,2019,8,4,0300,Terra,MODIS,89,6.0NRT,300.1,32.8,D
-1.587,110.524,312.6,1,1,2019,8,4,0300,Terra,MODIS,62,6.0NRT,297.5,5.4,D
-2.111,114.031,321.3,1.2,1.1,2019,8,4,0300,Terra,MODIS,77,6.0NRT,299.6,18.8,D
-3.019,112.887,306.3,1.1,1,2019,8,4,0555,Aqua,MODIS,36,6.0NRT,285.3,4.1,D
-4.087,114.751,319.6,1,1,2019,8,4,0555,Aqua,MODIS,54,6.0NRT,303.3,7.4,D
-4.089,114.678,344.8,1,1,2019,8,4,0555,Aqua,MODIS,93,6.0NRT,302,44.4,D
-4.09,114.669,326.8,1,1,2019,8,4,0555,Aqua,MODIS,80,6.0NRT,300,17.3,D
-4.025,114.678,314.9,1,1,2019,8,4,0555,Aqua,MODIS,62,6.0NRT,300.9,5.6,D
-3.406,114.303,318.2,1,1,2019,8,4,0555,Aqua,MODIS,49,6.0NRT,299.2,8.5,D
-3.189,114.021,319.7,1,1,2019,8,4,0555,Aqua,MODIS,75,6.0NRT,295.7,11.8,D
-3.433,111.973,337.4,1.2,1.1,2019,8,4,0555,Aqua,MODIS,88,6.0NRT,297.2,43.9,D
-3.434,111.962,318.2,1.2,1.1,2019,8,4,0555,Aqua,MODIS,69,6.0NRT,295.6,13.2,D
-3.315,112.739,336.6,1.1,1,2019,8,4,0555,Aqua,MODIS,70,6.0NRT,294.9,33.1,D
-3.316,112.729,331,1.1,1,2019,8,4,0555,Aqua,MODIS,62,6.0NRT,300.9,24.6,D
-3.423,111.971,319,1.2,1.1,2019,8,4,0555,Aqua,MODIS,70,6.0NRT,294.6,14.3,D
-3.425,111.961,334.9,1.2,1.1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,294.1,39.2,D
-3.184,112.952,326.3,1.1,1,2019,8,4,0555,Aqua,MODIS,79,6.0NRT,298.4,19.8,D
-3.222,112.367,352.1,1.1,1.1,2019,8,4,0555,Aqua,MODIS,91,6.0NRT,285.8,77.2,D
-3.213,112.366,330.6,1.1,1.1,2019,8,4,0555,Aqua,MODIS,74,6.0NRT,284.7,33.1,D
-3.051,113.169,318.4,1.1,1,2019,8,4,0555,Aqua,MODIS,61,6.0NRT,297.5,12.3,D
-3.053,113.159,323.3,1.1,1,2019,8,4,0555,Aqua,MODIS,57,6.0NRT,297.7,17.5,D
-3.062,112.645,308.7,1.1,1,2019,8,4,0555,Aqua,MODIS,54,6.0NRT,281.2,7.1,D
-2.685,115.23,325.1,1,1,2019,8,4,0555,Aqua,MODIS,79,6.0NRT,300,14.5,D
-2.985,113.125,330.7,1.1,1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,300,24.8,D
-3.02,112.877,307.5,1.1,1,2019,8,4,0555,Aqua,MODIS,47,6.0NRT,286,5.7,D
-2.779,114.178,333.6,1,1,2019,8,4,0555,Aqua,MODIS,87,6.0NRT,285.6,30.6,D
-2.965,112.882,347.4,1.1,1,2019,8,4,0555,Aqua,MODIS,94,6.0NRT,293.2,58.6,D
-2.966,112.873,330.7,1.1,1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,291.4,28.7,D
-2.955,112.881,353,1.1,1,2019,8,4,0555,Aqua,MODIS,97,6.0NRT,294.9,72,D
-2.957,112.871,341.9,1.1,1,2019,8,4,0555,Aqua,MODIS,92,6.0NRT,295.2,48,D
-2.607,114.676,319.6,1,1,2019,8,4,0555,Aqua,MODIS,75,6.0NRT,298.8,10,D
-2.514,115.267,325.3,1,1,2019,8,4,0555,Aqua,MODIS,80,6.0NRT,304.5,14.2,D
-2.518,115.24,322.6,1,1,2019,8,4,0555,Aqua,MODIS,73,6.0NRT,302.4,11.7,D
-2.837,112.868,339.8,1.1,1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,291.5,40.2,D
-2.57,114.68,314.6,1,1,2019,8,4,0555,Aqua,MODIS,34,6.0NRT,293.3,6.8,D
-2.827,112.877,323,1.1,1,2019,8,4,0555,Aqua,MODIS,34,6.0NRT,291.7,15.4,D
-2.552,114.741,355,1,1,2019,8,4,0555,Aqua,MODIS,98,6.0NRT,293.8,64.7,D
-2.554,114.732,334.9,1,1,2019,8,4,0555,Aqua,MODIS,83,6.0NRT,294.3,25.8,D
-2.473,114.777,319.2,1,1,2019,8,4,0555,Aqua,MODIS,57,6.0NRT,295.3,8.9,D
-2.721,112.835,344.9,1.1,1,2019,8,4,0555,Aqua,MODIS,93,6.0NRT,288.1,51.4,D
-2.351,115.056,322.1,1,1,2019,8,4,0555,Aqua,MODIS,66,6.0NRT,300.4,12.2,D
-2.381,114.777,322.8,1,1,2019,8,4,0555,Aqua,MODIS,78,6.0NRT,291.5,14.1,D
-2.349,114.809,314,1,1,2019,8,4,0555,Aqua,MODIS,47,6.0NRT,291.4,5.6,D
-2.201,115.129,316.7,1,1,2019,8,4,0555,Aqua,MODIS,70,6.0NRT,297.7,7.6,D
-2.194,115.123,318.6,1,1,2019,8,4,0555,Aqua,MODIS,73,6.0NRT,298,10,D
-2.345,114.004,324.6,1,1,2019,8,4,0555,Aqua,MODIS,75,6.0NRT,292,16.7,D
-2.203,114.867,319.4,1,1,2019,8,4,0555,Aqua,MODIS,64,6.0NRT,294.2,11.2,D
-2.806,110.487,333.9,1.5,1.2,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,302,44.1,D
-2.808,110.474,322.6,1.5,1.2,2019,8,4,0555,Aqua,MODIS,76,6.0NRT,300.4,20.3,D
-2.306,113.952,321.5,1,1,2019,8,4,0555,Aqua,MODIS,72,6.0NRT,295.2,11.4,D
-2.243,114.129,326.4,1,1,2019,8,4,0555,Aqua,MODIS,60,6.0NRT,281.4,19.7,D
-2.245,114.12,322.6,1,1,2019,8,4,0555,Aqua,MODIS,52,6.0NRT,282.8,15.8,D
-2.234,114.127,352.6,1,1,2019,8,4,0555,Aqua,MODIS,91,6.0NRT,284,64.3,D
-2.236,114.118,318.3,1,1,2019,8,4,0555,Aqua,MODIS,19,6.0NRT,282.7,12.1,D
-2.247,113.974,335.2,1,1,2019,8,4,0555,Aqua,MODIS,82,6.0NRT,294.9,26.5,D
-2.245,113.928,319.3,1,1,2019,8,4,0555,Aqua,MODIS,62,6.0NRT,292.1,8.6,D
-2.111,114.031,321,1,1,2019,8,4,0555,Aqua,MODIS,72,6.0NRT,289.7,13,D
-2.145,113.789,327.4,1,1,2019,8,4,0555,Aqua,MODIS,82,6.0NRT,302,17.1,D
-2.592,110.628,353.1,1.4,1.2,2019,8,4,0555,Aqua,MODIS,97,6.0NRT,300.2,104.6,D
-2.593,110.615,323.6,1.4,1.2,2019,8,4,0555,Aqua,MODIS,73,6.0NRT,295.4,25.4,D
-1.863,114.992,338.8,1,1,2019,8,4,0555,Aqua,MODIS,90,6.0NRT,294.7,34.8,D
-1.864,114.982,358.9,1,1,2019,8,4,0555,Aqua,MODIS,99,6.0NRT,300.8,77.5,D
-1.853,114.99,343.8,1,1,2019,8,4,0555,Aqua,MODIS,93,6.0NRT,293.7,43.8,D
-1.855,114.981,366.4,1,1,2019,8,4,0555,Aqua,MODIS,100,6.0NRT,298.6,99.5,D
-2.399,110.196,314.5,1.5,1.2,2019,8,4,0555,Aqua,MODIS,57,6.0NRT,298.6,9.9,D
-2.375,110.206,325.3,1.5,1.2,2019,8,4,0555,Aqua,MODIS,80,6.0NRT,298.5,28.1,D
-1.701,113.547,316,1,1,2019,8,4,0555,Aqua,MODIS,49,6.0NRT,298.7,8.2,D
-1.692,113.546,328.7,1,1,2019,8,4,0555,Aqua,MODIS,82,6.0NRT,296.5,21.3,D
-1.895,111.299,313,1.3,1.1,2019,8,4,0555,Aqua,MODIS,45,6.0NRT,292.7,8,D
-1.994,110.304,311.7,1.5,1.2,2019,8,4,0555,Aqua,MODIS,43,6.0NRT,292.9,9,D
-1.996,110.291,311.8,1.5,1.2,2019,8,4,0555,Aqua,MODIS,58,6.0NRT,290.9,9.2,D
-1.966,110.273,317.5,1.5,1.2,2019,8,4,0555,Aqua,MODIS,71,6.0NRT,298.1,15.5,D
-1.974,110.269,314.8,1.5,1.2,2019,8,4,0555,Aqua,MODIS,59,6.0NRT,295.4,11.4,D
-1.367,114.402,319.2,1,1,2019,8,4,0555,Aqua,MODIS,67,6.0NRT,300.1,8.7,D
-1.369,114.394,318,1,1,2019,8,4,0555,Aqua,MODIS,68,6.0NRT,299.1,6.7,D
-1.358,114.401,348.8,1,1,2019,8,4,0555,Aqua,MODIS,95,6.0NRT,301.6,50.7,D
-1.36,114.392,333.2,1,1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,301.4,23.2,D
-1.35,114.4,333.1,1,1,2019,8,4,0555,Aqua,MODIS,86,6.0NRT,299.2,24.3,D
-1.559,110.064,325.9,1.5,1.2,2019,8,4,0555,Aqua,MODIS,61,6.0NRT,298.6,29.8,D
-1.548,110.062,332.2,1.5,1.2,2019,8,4,0555,Aqua,MODIS,67,6.0NRT,301.8,42.6,D
-1.537,110.061,338,1.5,1.2,2019,8,4,0555,Aqua,MODIS,59,6.0NRT,300.5,54.5,D
-1.534,110.054,340.1,1.5,1.2,2019,8,4,0555,Aqua,MODIS,60,6.0NRT,298.5,60.5,D
-1.521,110.066,345.5,1.5,1.2,2019,8,4,0555,Aqua,MODIS,93,6.0NRT,300.7,79.1,D
-1.498,110.076,321.9,1.5,1.2,2019,8,4,0555,Aqua,MODIS,49,6.0NRT,297.6,22,D
-1.19,110.001,318.6,1.5,1.2,2019,8,4,0555,Aqua,MODIS,73,6.0NRT,298.6,18.3,D
-1.187,109.994,318.4,1.5,1.2,2019,8,4,0555,Aqua,MODIS,72,6.0NRT,298.2,16.8,D
-1.017,109.592,312.7,1.6,1.2,2019,8,4,0555,Aqua,MODIS,63,6.0NRT,295.9,12.5,D
-1.019,109.578,318.5,1.6,1.2,2019,8,4,0555,Aqua,MODIS,73,6.0NRT,296.4,22.1,D
-0.484,111.59,401.5,1.2,1.1,2019,8,4,0555,Aqua,MODIS,100,6.0NRT,298.9,321.1,D
0.312,116.811,314.4,1.2,1.1,2019,8,4,0555,Aqua,MODIS,44,6.0NRT,294.3,7.2,D
-0.731,109.267,315.2,1.7,1.3,2019,8,4,0555,Aqua,MODIS,50,6.0NRT,295.1,15.7,D
-0.362,111.383,318.7,1.2,1.1,2019,8,4,0555,Aqua,MODIS,72,6.0NRT,296.5,14,D
-0.363,111.373,313,1.2,1.1,2019,8,4,0555,Aqua,MODIS,62,6.0NRT,296.3,7.7,D
-0.323,110.508,333.5,1.3,1.1,2019,8,4,0555,Aqua,MODIS,81,6.0NRT,293.4,46.1,D
-0.325,110.495,310.3,1.3,1.2,2019,8,4,0555,Aqua,MODIS,37,6.0NRT,294.6,8.9,D
-0.454,109.204,320.8,1.7,1.3,2019,8,4,0555,Aqua,MODIS,74,6.0NRT,298.9,25.9,D
-0.287,110.271,320.2,1.4,1.2,2019,8,4,0555,Aqua,MODIS,60,6.0NRT,293.8,18.9,D
-0.289,110.258,321.4,1.4,1.2,2019,8,4,0555,Aqua,MODIS,66,6.0NRT,295.3,20.3,D
-0.347,109.626,312.3,1.6,1.2,2019,8,4,0555,Aqua,MODIS,43,6.0NRT,297,9.4,D
-0.203,110.29,317.3,1.4,1.2,2019,8,4,0555,Aqua,MODIS,68,6.0NRT,295.6,16.3,D
0.055,111.996,315.6,1.1,1,2019,8,4,0555,Aqua,MODIS,62,6.0NRT,297.8,8.4,D
0.071,111.973,329.5,1.1,1,2019,8,4,0555,Aqua,MODIS,83,6.0NRT,297.1,24.7,D
-0.272,109.509,321,1.6,1.2,2019,8,4,0555,Aqua,MODIS,74,6.0NRT,299.1,21.7,D
-0.095,110.256,324.5,1.4,1.2,2019,8,4,0555,Aqua,MODIS,59,6.0NRT,296.7,26.8,D
-0.195,109.406,315.2,1.6,1.2,2019,8,4,0555,Aqua,MODIS,61,6.0NRT,297.3,8.6,D
-0.198,109.304,338.3,1.6,1.3,2019,8,4,0555,Aqua,MODIS,89,6.0NRT,301.7,58.7,D
0.21,112.038,316.4,1.1,1,2019,8,4,0555,Aqua,MODIS,69,6.0NRT,296.3,9.5,D
0.208,112.028,314.2,1.1,1,2019,8,4,0555,Aqua,MODIS,65,6.0NRT,296.7,7.3,D
-0.178,109.287,344.1,1.6,1.3,2019,8,4,0555,Aqua,MODIS,92,6.0NRT,303.1,80.2,D
-0.176,109.294,335.3,1.6,1.3,2019,8,4,0555,Aqua,MODIS,87,6.0NRT,301.6,50.3,D
-0.178,109.28,331.4,1.6,1.3,2019,8,4,0555,Aqua,MODIS,63,6.0NRT,302.4,39.8,D
0.305,112.456,320.9,1.1,1,2019,8,4,0555,Aqua,MODIS,75,6.0NRT,297.4,14.6,D
0.252,112.085,335,1.1,1,2019,8,4,0555,Aqua,MODIS,87,6.0NRT,296.8,33.2,D
0.254,112.035,313.9,1.1,1,2019,8,4,0555,Aqua,MODIS,50,6.0NRT,296,7.3,D
-0.132,109.362,319.9,1.6,1.2,2019,8,4,0555,Aqua,MODIS,60,6.0NRT,298.6,15.5,D
0.315,112.33,334.1,1.1,1,2019,8,4,0555,Aqua,MODIS,87,6.0NRT,297.3,31.7,D
0.314,112.32,317.9,1.1,1,2019,8,4,0555,Aqua,MODIS,71,6.0NRT,297.2,11.6,D
0.28,112.081,317.4,1.1,1,2019,8,4,0555,Aqua,MODIS,51,6.0NRT,291.9,9.8,D
0.267,111.993,310.5,1.1,1,2019,8,4,0555,Aqua,MODIS,52,6.0NRT,292.1,5,D
0.077,110.52,316.8,1.3,1.1,2019,8,4,0555,Aqua,MODIS,67,6.0NRT,295.2,14.7,D
0.029,110.104,316.1,1.4,1.2,2019,8,4,0555,Aqua,MODIS,49,6.0NRT,297,13,N
2.376,111.882,318,1.1,1,2019,8,4,0600,Aqua,MODIS,72,6.0NRT,281.7,13.5,D
2.593,113.13,316.3,1,1,2019,8,4,0600,Aqua,MODIS,69,6.0NRT,299.1,8.1,D
1.044,110.78,321,1.2,1.1,2019,8,4,0600,Aqua,MODIS,75,6.0NRT,297.8,15.7,D
2.963,112.824,320.9,1,1,2019,8,4,0600,Aqua,MODIS,60,6.0NRT,302,9.5,D
1.051,110.55,313.6,1.3,1.1,2019,8,4,0600,Aqua,MODIS,64,6.0NRT,297.2,8.6,D
1.018,109.693,331,1.5,1.2,2019,8,4,0600,Aqua,MODIS,85,6.0NRT,288,46.9,D
1.132,110.402,316.7,1.3,1.1,2019,8,4,0600,Aqua,MODIS,69,6.0NRT,295.1,13.5,D
1.13,110.391,311.8,1.3,1.1,2019,8,4,0600,Aqua,MODIS,49,6.0NRT,294.9,7.4,D
1.294,111.03,313,1.2,1.1,2019,8,4,0600,Aqua,MODIS,47,6.0NRT,296.8,7.5,D
1.886,114.305,316.3,1,1,2019,8,4,0600,Aqua,MODIS,53,6.0NRT,296.8,9.1,D
1.968,112.889,318.3,1,1,2019,8,4,0600,Aqua,MODIS,70,6.0NRT,297.6,9.8,D
1.966,112.871,333.5,1,1,2019,8,4,0600,Aqua,MODIS,86,6.0NRT,300,27.1,D
0.059,109.977,316.8,1.4,1.2,2019,8,4,0600,Aqua,MODIS,68,6.0NRT,297.2,13.9,D
0.419,112.098,312,1.1,1,2019,8,4,0600,Aqua,MODIS,57,6.0NRT,296.5,6,D
0.292,111.088,341.6,1.2,1.1,2019,8,4,0600,Aqua,MODIS,91,6.0NRT,295.8,52.6,D
0.29,111.077,316.1,1.2,1.1,2019,8,4,0600,Aqua,MODIS,67,6.0NRT,296.2,10.2,D
0.037,109.34,321.6,1.6,1.2,2019,8,4,0600,Aqua,MODIS,75,6.0NRT,298.5,21.1,D
0.035,109.325,318.2,1.6,1.2,2019,8,4,0600,Aqua,MODIS,39,6.0NRT,298.2,14,D
0.555,112.851,312.8,1,1,2019,8,4,0600,Aqua,MODIS,51,6.0NRT,296.9,5.2,D
0.554,112.842,328.6,1,1,2019,8,4,0600,Aqua,MODIS,83,6.0NRT,298.1,21.2,D
0.442,112.065,356.9,1.1,1,2019,8,4,0600,Aqua,MODIS,98,6.0NRT,296.3,82,D
0.441,112.055,339.2,1.1,1,2019,8,4,0600,Aqua,MODIS,90,6.0NRT,293.8,41.7,D
0.594,112.549,318.7,1,1,2019,8,4,0600,Aqua,MODIS,67,6.0NRT,299,10,D
0.449,111.541,335.8,1.1,1.1,2019,8,4,0600,Aqua,MODIS,87,6.0NRT,293.5,37.5,D
0.447,111.531,347.4,1.1,1.1,2019,8,4,0600,Aqua,MODIS,94,6.0NRT,297,62.1,D
0.326,110.55,325.8,1.3,1.1,2019,8,4,0600,Aqua,MODIS,80,6.0NRT,295.9,25.2,D
0.324,110.539,339.7,1.3,1.1,2019,8,4,0600,Aqua,MODIS,90,6.0NRT,296.9,53.5,D
0.334,110.537,322.6,1.3,1.1,2019,8,4,0600,Aqua,MODIS,76,6.0NRT,295.7,21,D
0.689,112.891,323,1,1,2019,8,4,0600,Aqua,MODIS,78,6.0NRT,297.7,14.8,D
0.688,112.882,315,1,1,2019,8,4,0600,Aqua,MODIS,67,6.0NRT,297.6,7.6,D
0.365,110.538,312.4,1.3,1.1,2019,8,4,0600,Aqua,MODIS,46,6.0NRT,293,10.5,D
0.707,112.817,313.4,1,1,2019,8,4,0600,Aqua,MODIS,58,6.0NRT,296.2,6.2,D
2.034,113.281,318.3,1,1,2019,8,4,0600,Aqua,MODIS,69,6.0NRT,298.2,9.4,D
1.981,112.85,345.2,1,1,2019,8,4,0600,Aqua,MODIS,93,6.0NRT,298.7,46.4,D
1.98,112.841,345.2,1,1,2019,8,4,0600,Aqua,MODIS,93,6.0NRT,299.6,46.6,D
1.953,112.524,313.7,1,1,2019,8,4,0600,Aqua,MODIS,50,6.0NRT,296.1,6.5,D
2.08,113.341,311.4,1,1,2019,8,4,0600,Aqua,MODIS,54,6.0NRT,296.1,4.3,D
2.112,113.309,312.9,1,1,2019,8,4,0600,Aqua,MODIS,59,6.0NRT,298.1,5.5,D
2.05,112.751,335.6,1,1,2019,8,4,0600,Aqua,MODIS,87,6.0NRT,297,31.1,D
0.061,109.99,343.2,1.4,1.2,2019,8,4,0600,Aqua,MODIS,92,6.0NRT,296.7,72.7,D
1.941,111.18,311.7,1.2,1.1,2019,8,4,0600,Aqua,MODIS,55,6.0NRT,286.3,8.3,D
2.236,113.142,331.9,1,1,2019,8,4,0600,Aqua,MODIS,64,6.0NRT,298.3,24.8,D
